name,planning_area,land_use_type,centroid_lon,centroid_lat,distance_m
kml_36414,Unknown,RESIDENTIAL,103.764368,1.338644,262.324481
kml_36415,Unknown,RESIDENTIAL,103.767748,1.333677,130.691863
kml_36416,Unknown,RESIDENTIAL,103.770769,1.335701,103.690771
kml_36417,Unknown,RESIDENTIAL,103.810153,1.329125,89.462883
kml_36418,Unknown,RESIDENTIAL,103.801285,1.333381,262.642510
kml_36419,Unknown,RESIDENTIAL,103.809935,1.327944,72.861636
kml_36420,Unknown,RESIDENTIAL,103.807461,1.328956,247.715795
kml_36421,Unknown,RESIDENTIAL,103.807184,1.330280,176.254581
kml_36422,Unknown,RESIDENTIAL,103.805845,1.332482,281.561025
kml_36423,Unknown,RESIDENTIAL,103.801865,1.333283,269.757682
kml_36424,Unknown,RESIDENTIAL,103.804128,1.333899,233.977072
kml_36425,Unknown,RESIDENTIAL,103.808901,1.327340,157.297539
kml_36426,Unknown,RESIDENTIAL,103.797985,1.312370,280.575118
kml_36427,Unknown,RESIDENTIAL,103.808730,1.332402,116.341197
kml_36428,Unknown,RESIDENTIAL,103.808285,1.329602,212.497607
kml_36429,Unknown,RESIDENTIAL,103.803599,1.332858,361.591924
kml_36430,Unknown,RESIDENTIAL,103.799232,1.335887,276.518254
kml_36431,Unknown,RESIDENTIAL,103.798645,1.333334,431.008222
kml_36432,Unknown,RESIDENTIAL,103.810591,1.327866,58.777447
kml_36433,Unknown,RESIDENTIAL,103.799492,1.334039,308.616756
kml_36435,Unknown,RESIDENTIAL,103.809993,1.327227,136.165585
kml_36436,Unknown,RESIDENTIAL,103.802680,1.318791,359.227826
kml_36437,Unknown,RESIDENTIAL,103.798884,1.318908,443.226550
kml_36438,Unknown,RESIDENTIAL,103.789044,1.316818,621.402534
kml_36439,Unknown,RESIDENTIAL,103.792988,1.323909,250.689260
kml_36440,Unknown,RESIDENTIAL,103.793470,1.323277,260.754284
kml_36441,Unknown,RESIDENTIAL,103.800946,1.319856,247.071221
kml_36442,Unknown,RESIDENTIAL,103.804864,1.319324,135.769977
kml_36443,Unknown,RESIDENTIAL,103.794484,1.322955,236.318273
kml_36444,Unknown,RESIDENTIAL,103.799210,1.313841,470.239112
kml_36448,Unknown,RESIDENTIAL,103.780115,1.314239,20.103727
kml_36449,Unknown,RESIDENTIAL,103.786957,1.319855,301.476063
kml_36450,Unknown,RESIDENTIAL,103.787345,1.325049,313.968610
kml_36451,Unknown,RESIDENTIAL,103.780043,1.314697,68.577613
kml_36452,Unknown,RESIDENTIAL,103.780873,1.317466,195.618775
kml_36453,Unknown,RESIDENTIAL,103.783120,1.313301,99.099967
kml_36454,Unknown,RESIDENTIAL,103.787493,1.324150,213.413937
kml_36455,Unknown,RESIDENTIAL,103.788642,1.319809,286.464129
kml_36456,Unknown,RESIDENTIAL,103.773406,1.342844,122.469506
kml_36457,Unknown,RESIDENTIAL,103.790626,1.330190,219.505649
kml_36458,Unknown,RESIDENTIAL,103.794212,1.328764,226.196478
kml_36459,Unknown,RESIDENTIAL,103.807879,1.336519,288.758036
kml_36460,Unknown,RESIDENTIAL,103.799408,1.333357,365.765891
kml_36461,Unknown,RESIDENTIAL,103.803435,1.317146,363.066827
kml_36462,Unknown,RESIDENTIAL,103.807616,1.319971,198.847004
kml_36463,Unknown,RESIDENTIAL,103.807249,1.318583,143.408697
kml_36465,Unknown,RESIDENTIAL,103.767291,1.335594,95.126920
kml_36466,Unknown,RESIDENTIAL,103.783298,1.338490,255.770527
kml_36467,Unknown,RESIDENTIAL,103.772888,1.344596,81.470845
kml_36468,Unknown,RESIDENTIAL,103.785965,1.339666,121.794344
kml_36470,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.772795,1.340600,365.128354
kml_36471,Unknown,RESIDENTIAL,103.786096,1.335466,206.820253
kml_36472,Unknown,RESIDENTIAL,103.786255,1.336020,172.597439
kml_36473,Unknown,RESIDENTIAL,103.785529,1.336463,80.176213
kml_36474,Unknown,RESIDENTIAL,103.785676,1.330067,375.771705
kml_36475,Unknown,RESIDENTIAL,103.784865,1.330708,409.650825
kml_36476,Unknown,RESIDENTIAL,103.789660,1.331418,362.189333
kml_36477,Unknown,RESIDENTIAL,103.790021,1.329173,299.971378
kml_36478,Unknown,RESIDENTIAL,103.787341,1.331602,610.340034
kml_36479,Unknown,RESIDENTIAL,103.783097,1.318160,211.652207
kml_36480,Unknown,RESIDENTIAL,103.809270,1.321674,458.169726
kml_36481,Unknown,RESIDENTIAL,103.797953,1.324570,207.906541
kml_36482,Unknown,RESIDENTIAL,103.795972,1.328189,426.084749
kml_36483,Unknown,RESIDENTIAL,103.799292,1.327274,534.938337
kml_36484,Unknown,RESIDENTIAL,103.796616,1.324934,181.843133
kml_36485,Unknown,RESIDENTIAL,103.795261,1.323526,148.996253
kml_36486,Unknown,RESIDENTIAL,103.793801,1.324495,336.426252
kml_36487,Unknown,RESIDENTIAL,103.796225,1.325509,248.953466
kml_36488,Unknown,RESIDENTIAL,103.806284,1.335596,89.222324
kml_36489,Unknown,RESIDENTIAL,103.805031,1.335156,63.940654
kml_36490,Unknown,RESIDENTIAL,103.807105,1.328504,204.971239
kml_36491,Unknown,RESIDENTIAL,103.800049,1.330674,589.087742
kml_36492,Unknown,RESIDENTIAL,103.806782,1.330974,166.835436
kml_36494,Unknown,RESIDENTIAL,103.805317,1.333934,175.861090
kml_36495,Unknown,RESIDENTIAL,103.808681,1.332857,159.680775
kml_36496,Unknown,RESIDENTIAL,103.800117,1.336010,180.621119
kml_36497,Unknown,RESIDENTIAL,103.799823,1.334634,241.413214
kml_36498,Unknown,RESIDENTIAL,103.808707,1.327236,132.887554
kml_36500,Unknown,RESIDENTIAL,103.794012,1.322816,279.661237
kml_36501,Unknown,RESIDENTIAL,103.805664,1.334319,133.484426
kml_36502,Unknown,RESIDENTIAL,103.804535,1.336805,179.090124
kml_36503,Unknown,RESIDENTIAL,103.807811,1.328806,231.315733
kml_36504,Unknown,RESIDENTIAL,103.801232,1.334266,168.606472
kml_36505,Unknown,RESIDENTIAL,103.806878,1.332596,188.754787
kml_36506,Unknown,RESIDENTIAL,103.803048,1.332238,412.987920
kml_36507,Unknown,RESIDENTIAL,103.782646,1.317587,156.893568
kml_36508,Unknown,RESIDENTIAL,103.779205,1.334245,719.799853
kml_36509,Unknown,RESIDENTIAL,103.801630,1.323160,141.236077
kml_36510,Unknown,RESIDENTIAL,103.794719,1.325034,282.986057
kml_36512,Unknown,RESIDENTIAL,103.766044,1.337631,195.486821
kml_36513,Unknown,RESIDENTIAL,103.765988,1.343813,272.935817
kml_36514,Unknown,RESIDENTIAL,103.770500,1.343638,281.447165
kml_36515,Unknown,RESIDENTIAL,103.770614,1.343359,273.569539
kml_36516,Unknown,RESIDENTIAL,103.771036,1.334208,151.618951
kml_36517,Unknown,RESIDENTIAL,103.766281,1.338087,251.263267
kml_36518,Unknown,RESIDENTIAL,103.769243,1.337765,93.971065
kml_36519,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.772653,1.341724,242.704726
kml_36520,Unknown,RESIDENTIAL,103.773554,1.336868,234.955830
kml_36521,Unknown,RESIDENTIAL,103.785338,1.341261,311.353379
kml_36522,Unknown,RESIDENTIAL,103.766840,1.333023,184.029366
kml_36523,Unknown,RESIDENTIAL,103.768057,1.334850,90.935622
kml_36524,Unknown,RESIDENTIAL,103.769187,1.334694,164.287837
kml_36525,Unknown,RESIDENTIAL,103.771208,1.344167,204.093768
kml_36526,Unknown,RESIDENTIAL,103.781540,1.340789,111.522185
kml_36527,Unknown,RESIDENTIAL,103.766537,1.332949,171.167917
kml_36528,Unknown,RESIDENTIAL,103.770308,1.340818,451.323376
kml_36529,Unknown,RESIDENTIAL,103.765171,1.337516,136.786753
kml_36530,Unknown,RESIDENTIAL,103.792189,1.332391,270.215980
kml_36531,Unknown,RESIDENTIAL,103.793677,1.329079,157.946843
kml_36532,Unknown,RESIDENTIAL,103.768930,1.343802,353.284345
kml_36533,Unknown,RESIDENTIAL,103.789803,1.335578,523.348939
kml_36534,Unknown,RESIDENTIAL,103.768114,1.334414,102.989356
kml_36535,Unknown,RESIDENTIAL,103.767613,1.345535,114.720023
kml_36536,Unknown,RESIDENTIAL,103.768827,1.339169,252.443219
kml_36537,Unknown,RESIDENTIAL,103.771056,1.336312,84.244939
kml_36538,Unknown,RESIDENTIAL,103.771524,1.344279,172.250532
kml_36539,Unknown,RESIDENTIAL,103.785798,1.340999,270.968042
kml_36540,Unknown,RESIDENTIAL,103.765150,1.338143,204.668106
kml_36541,Unknown,RESIDENTIAL,103.773756,1.343336,101.415676
kml_36542,Unknown,RESIDENTIAL,103.772355,1.343506,84.586013
kml_36543,Unknown,RESIDENTIAL,103.772036,1.344182,114.643171
kml_36544,Unknown,RESIDENTIAL,103.767010,1.334084,77.398268
kml_36545,Unknown,RESIDENTIAL,103.774313,1.337309,332.417296
kml_36547,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.795056,1.331063,298.640509
kml_36548,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.795079,1.330861,292.873189
kml_36549,Unknown,RESIDENTIAL,103.789261,1.320424,248.633248
kml_36550,Unknown,RESIDENTIAL,103.789627,1.320892,234.298206
kml_36551,Unknown,RESIDENTIAL,103.809521,1.325330,262.612631
kml_36553,Unknown,RESIDENTIAL,103.785875,1.321929,248.881702
kml_36554,Unknown,RESIDENTIAL,103.786250,1.320547,283.441299
kml_36555,Unknown,RESIDENTIAL,103.787245,1.325034,315.382617
kml_36556,Unknown,RESIDENTIAL,103.779413,1.313466,117.451481
kml_36557,Unknown,RESIDENTIAL,103.782995,1.315208,117.411176
kml_36558,Unknown,RESIDENTIAL,103.787032,1.318526,437.920516
kml_36559,Unknown,RESIDENTIAL,103.781227,1.318062,260.663930
kml_36560,Unknown,RESIDENTIAL,103.807870,1.319665,211.093291
kml_36561,Unknown,RESIDENTIAL,103.780495,1.315128,93.944863
kml_36562,Unknown,RESIDENTIAL,103.783195,1.322855,445.216030
kml_36563,Unknown,RESIDENTIAL,103.784553,1.325419,198.638168
kml_36564,Unknown,RESIDENTIAL,103.780297,1.315459,93.580296
kml_36565,Unknown,RESIDENTIAL,103.783360,1.315284,111.531523
kml_36566,Unknown,RESIDENTIAL,103.783555,1.322040,503.883032
kml_36567,Unknown,RESIDENTIAL,103.787970,1.319711,290.658910
kml_36568,Unknown,RESIDENTIAL,103.780830,1.317501,200.089403
kml_36569,Unknown,RESIDENTIAL,103.785484,1.315902,265.985474
kml_36570,Unknown,RESIDENTIAL,103.781727,1.313479,82.983982
kml_36571,Unknown,RESIDENTIAL,103.782230,1.313479,127.571001
kml_36572,Unknown,RESIDENTIAL,103.784111,1.321933,443.237288
kml_36573,Unknown,RESIDENTIAL,103.808957,1.320431,354.901592
kml_36574,Unknown,RESIDENTIAL,103.804346,1.317854,234.819167
kml_36575,Unknown,RESIDENTIAL,103.765935,1.340299,13.143529
kml_36576,Unknown,RESIDENTIAL,103.790975,1.313103,530.349296
kml_36577,Unknown,RESIDENTIAL,103.789185,1.349028,606.353908
kml_36578,Unknown,RESIDENTIAL,103.803684,1.323897,204.316918
kml_36579,Unknown,RESIDENTIAL,103.807756,1.322076,353.123556
kml_36580,Unknown,RESIDENTIAL,103.806143,1.323078,153.630525
kml_36581,Unknown,RESIDENTIAL,103.808023,1.324220,282.849078
kml_36582,Unknown,RESIDENTIAL,103.799053,1.326670,464.758490
kml_36583,Unknown,RESIDENTIAL,103.804461,1.323719,129.831186
kml_36584,Unknown,RESIDENTIAL,103.808789,1.323576,374.381872
kml_36586,Unknown,RESIDENTIAL,103.807983,1.322826,322.468732
kml_36587,Unknown,RESIDENTIAL,103.790969,1.321120,150.391184
kml_36588,Unknown,RESIDENTIAL,103.800086,1.316223,660.049734
kml_36589,Unknown,RESIDENTIAL,103.801056,1.320558,171.474163
kml_36590,Unknown,RESIDENTIAL,103.790458,1.316822,630.861900
kml_36591,Unknown,RESIDENTIAL,103.793906,1.322911,294.207344
kml_36592,Unknown,RESIDENTIAL,103.794832,1.320419,249.651328
kml_36593,Unknown,RESIDENTIAL,103.793729,1.323522,297.730927
kml_36594,Unknown,RESIDENTIAL,103.804902,1.321668,298.612293
kml_36595,Unknown,RESIDENTIAL,103.792229,1.316032,603.814321
kml_36596,Unknown,RESIDENTIAL,103.800368,1.322161,162.873316
kml_36597,Unknown,RESIDENTIAL,103.799045,1.308163,555.672028
kml_36599,Unknown,RESIDENTIAL,103.792223,1.325531,359.722149
kml_36600,Unknown,RESIDENTIAL,103.788074,1.318652,408.153536
kml_36601,Unknown,RESIDENTIAL,103.805582,1.336397,99.646115
kml_36602,Unknown,RESIDENTIAL,103.804988,1.336067,83.445452
kml_36603,Unknown,RESIDENTIAL,103.780583,1.317185,172.492285
kml_36604,Unknown,RESIDENTIAL,103.770605,1.336632,145.747567
kml_36605,Unknown,RESIDENTIAL,103.771264,1.334374,174.473991
kml_36606,Unknown,RESIDENTIAL,103.766040,1.336391,130.451910
kml_36607,Unknown,RESIDENTIAL,103.765335,1.338359,232.242743
kml_36609,Unknown,RESIDENTIAL,103.790067,1.320827,224.073436
kml_36611,Unknown,RESIDENTIAL,103.780054,1.315319,124.262634
kml_36612,Unknown,RESIDENTIAL,103.784056,1.312638,126.197137
kml_36613,Unknown,RESIDENTIAL,103.782093,1.319092,335.155958
kml_36614,Unknown,RESIDENTIAL,103.782288,1.316104,93.801471
kml_36615,Unknown,RESIDENTIAL,103.779274,1.315157,158.479539
kml_36616,Unknown,RESIDENTIAL,103.780331,1.314715,67.434827
kml_36617,Unknown,RESIDENTIAL,103.781033,1.313298,46.032791
kml_36618,Unknown,RESIDENTIAL,103.786949,1.322782,135.580692
kml_36619,Unknown,RESIDENTIAL,103.788378,1.315828,517.466424
kml_36620,Unknown,RESIDENTIAL,103.784588,1.324874,258.019581
kml_36621,Unknown,RESIDENTIAL,103.786290,1.322663,202.512619
kml_36622,Unknown,RESIDENTIAL,103.779649,1.313568,90.031319
kml_36623,Unknown,RESIDENTIAL,103.787125,1.324645,279.185431
kml_36624,Unknown,RESIDENTIAL,103.784229,1.314882,124.371256
kml_36625,Unknown,RESIDENTIAL,103.765096,1.340313,92.813778
kml_36627,Unknown,RESIDENTIAL,103.783903,1.321884,466.785736
kml_36628,Unknown,RESIDENTIAL,103.785743,1.318381,375.445426
kml_36629,Unknown,RESIDENTIAL,103.782013,1.314587,162.091070
kml_36630,Unknown,RESIDENTIAL,103.807271,1.320253,186.807806
kml_36631,Unknown,RESIDENTIAL,103.807298,1.319484,144.385354
kml_36632,Unknown,RESIDENTIAL,103.807787,1.319493,197.038412
kml_36633,Unknown,RESIDENTIAL,103.809244,1.320753,399.337105
kml_36635,Unknown,RESIDENTIAL,103.765775,1.334858,64.335222
kml_36636,Unknown,RESIDENTIAL,103.773101,1.342666,134.821715
kml_36637,Unknown,RESIDENTIAL,103.784372,1.340122,263.955749
kml_36638,Unknown,RESIDENTIAL,103.784661,1.340515,272.948582
kml_36639,Unknown,RESIDENTIAL,103.786752,1.339015,78.181441
kml_36640,Unknown,RESIDENTIAL,103.788310,1.343387,582.879909
kml_36641,Unknown,RESIDENTIAL,103.793207,1.323787,261.572596
kml_36642,Unknown,RESIDENTIAL,103.802720,1.320532,182.953622
kml_36643,Unknown,RESIDENTIAL,103.798082,1.312693,301.803156
kml_36644,Unknown,RESIDENTIAL,103.791515,1.322405,26.240218
kml_36645,Unknown,RESIDENTIAL,103.793929,1.322111,274.867623
kml_36646,Unknown,RESIDENTIAL,103.810870,1.327336,124.878502
kml_36647,Unknown,RESIDENTIAL,103.805727,1.333632,210.147687
kml_36648,Unknown,RESIDENTIAL,103.799984,1.330880,569.754906
kml_36649,Unknown,RESIDENTIAL,103.808057,1.336355,300.875300
kml_36650,Unknown,RESIDENTIAL,103.810135,1.327853,66.361022
kml_36651,Unknown,RESIDENTIAL,103.806656,1.328424,216.481740
kml_36652,Unknown,RESIDENTIAL,103.806967,1.335059,171.920736
kml_36653,Unknown,RESIDENTIAL,103.810209,1.329817,162.831246
kml_36654,Unknown,RESIDENTIAL,103.801981,1.334815,103.204877
kml_36655,Unknown,RESIDENTIAL,103.807727,1.330644,108.885731
kml_36656,Unknown,RESIDENTIAL,103.792083,1.319577,330.181221
kml_36657,Unknown,RESIDENTIAL,103.790669,1.319371,347.514864
kml_36658,Unknown,RESIDENTIAL,103.793160,1.322422,208.954466
kml_36659,Unknown,RESIDENTIAL,103.809472,1.326495,207.350854
kml_36660,Unknown,RESIDENTIAL,103.810144,1.327152,139.242654
kml_36661,Unknown,RESIDENTIAL,103.811259,1.339372,772.307978
kml_36662,Unknown,RESIDENTIAL,103.805842,1.320663,176.950980
kml_36663,Unknown,RESIDENTIAL,103.810328,1.326106,252.074314
kml_36664,Unknown,RESIDENTIAL,103.803118,1.336478,178.347020
kml_36665,Unknown,RESIDENTIAL,103.802534,1.336055,99.230255
kml_36666,Unknown,RESIDENTIAL,103.806483,1.334030,198.061814
kml_36667,Unknown,RESIDENTIAL,103.796696,1.319882,240.659500
kml_36668,Unknown,RESIDENTIAL,103.791123,1.318669,419.257787
kml_36670,Unknown,RESIDENTIAL,103.765042,1.346386,194.740064
kml_36671,Unknown,RESIDENTIAL,103.772975,1.341236,293.529806
kml_36673,Unknown,RESIDENTIAL,103.785232,1.336385,72.164519
kml_36675,Unknown,RESIDENTIAL,103.779201,1.335784,622.613548
kml_36676,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.773688,1.340818,347.975618
kml_36677,Unknown,RESIDENTIAL,103.810150,1.327396,112.815228
kml_36678,Unknown,RESIDENTIAL,103.810314,1.327379,110.982175
kml_36679,Unknown,RESIDENTIAL,103.799811,1.332842,382.041242
kml_36680,Unknown,RESIDENTIAL,103.807701,1.333608,239.347107
kml_36681,Unknown,RESIDENTIAL,103.807998,1.328671,219.417318
kml_36682,Unknown,RESIDENTIAL,103.797741,1.311335,248.153395
kml_36683,Unknown,RESIDENTIAL,103.789158,1.330411,384.463101
kml_36684,Unknown,RESIDENTIAL,103.793373,1.329792,89.825790
kml_36685,Unknown,RESIDENTIAL,103.787292,1.330116,493.227067
kml_36686,Unknown,RESIDENTIAL,103.787242,1.315123,369.797424
kml_36687,Unknown,RESIDENTIAL,103.786275,1.318243,414.668488
kml_36688,Unknown,RESIDENTIAL,103.790483,1.348228,723.765884
kml_36689,Unknown,RESIDENTIAL,103.808087,1.323757,295.913145
kml_36690,Unknown,RESIDENTIAL,103.802029,1.323660,196.903108
kml_36691,Unknown,RESIDENTIAL,103.800780,1.328434,696.554199
kml_36692,Unknown,RESIDENTIAL,103.810919,1.321675,611.863562
kml_36693,Unknown,RESIDENTIAL,103.806124,1.323450,117.756958
kml_36694,Unknown,RESIDENTIAL,103.798600,1.326294,401.596684
kml_36695,Unknown,RESIDENTIAL,103.804250,1.323068,192.764837
kml_36696,Unknown,RESIDENTIAL,103.808801,1.322073,443.975153
kml_36697,Unknown,RESIDENTIAL,103.796158,1.329167,407.030938
kml_36698,Unknown,RESIDENTIAL,103.812210,1.322515,553.944100
kml_36699,Unknown,RESIDENTIAL,103.804140,1.322902,214.496006
kml_36700,Unknown,RESIDENTIAL,103.804234,1.323016,198.092297
kml_36701,Unknown,RESIDENTIAL,103.805974,1.322266,231.728856
kml_36702,Unknown,RESIDENTIAL,103.806048,1.323164,140.312782
kml_36703,Unknown,RESIDENTIAL,103.770904,1.342731,267.476801
kml_36704,Unknown,RESIDENTIAL,103.772570,1.335222,123.243229
kml_36705,Unknown,RESIDENTIAL,103.772696,1.343276,75.725866
kml_36706,Unknown,RESIDENTIAL,103.766468,1.338287,244.467927
kml_36707,Unknown,RESIDENTIAL,103.768859,1.334090,140.467518
kml_36708,Unknown,RESIDENTIAL,103.769821,1.334743,148.198203
kml_36709,Unknown,RESIDENTIAL,103.765279,1.336891,77.869949
kml_36710,Unknown,RESIDENTIAL,103.769311,1.335312,179.948905
kml_36711,Unknown,RESIDENTIAL,103.790484,1.338717,477.698038
kml_36712,Unknown,RESIDENTIAL,103.791432,1.332094,266.646202
kml_36713,Unknown,RESIDENTIAL,103.784806,1.338979,159.543220
kml_36714,Unknown,RESIDENTIAL,103.785811,1.340792,248.063000
kml_36715,Unknown,RESIDENTIAL,103.766669,1.336617,202.749879
kml_36716,Unknown,RESIDENTIAL,103.767183,1.334138,67.227597
kml_36717,Unknown,RESIDENTIAL,103.772632,1.335268,125.877244
kml_36718,Unknown,RESIDENTIAL,103.773074,1.343417,51.351001
kml_36719,Unknown,RESIDENTIAL,103.769277,1.333310,73.114948
kml_36720,Unknown,RESIDENTIAL,103.785789,1.336302,113.019464
kml_36721,Unknown,RESIDENTIAL,103.768099,1.336672,121.602837
kml_36722,Unknown,RESIDENTIAL,103.771624,1.334333,172.829574
kml_36723,Unknown,RESIDENTIAL,103.771652,1.336896,112.335850
kml_36724,Unknown,RESIDENTIAL,103.771774,1.342435,211.755141
kml_36725,Unknown,RESIDENTIAL,103.766684,1.334560,65.607181
kml_36726,Unknown,RESIDENTIAL,103.767219,1.343477,299.987467
kml_36727,Unknown,RESIDENTIAL,103.770283,1.343864,304.281148
kml_36729,Unknown,RESIDENTIAL,103.764542,1.339213,203.800617
kml_36731,Unknown,RESIDENTIAL,103.767625,1.336430,179.563602
kml_36732,Unknown,RESIDENTIAL,103.768674,1.333319,139.643444
kml_36733,Unknown,RESIDENTIAL,103.787109,1.317419,462.123900
kml_36734,Unknown,RESIDENTIAL,103.780632,1.315959,58.074116
kml_36737,Unknown,RESIDENTIAL,103.772929,1.334788,184.690647
kml_36738,Unknown,RESIDENTIAL,103.765577,1.340489,39.492822
kml_36739,Unknown,RESIDENTIAL,103.770397,1.335292,157.490713
kml_36740,Unknown,RESIDENTIAL,103.783415,1.337968,211.588423
kml_36741,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.779586,1.340871,63.980409
kml_36742,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.779633,1.340909,63.009694
kml_36743,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.773010,1.340528,372.232694
kml_36744,Unknown,RESIDENTIAL,103.785734,1.335595,174.417093
kml_36745,Unknown,RESIDENTIAL,103.785857,1.336132,131.909855
kml_36746,Unknown,RESIDENTIAL,103.786285,1.337815,87.183903
kml_36747,Unknown,RESIDENTIAL,103.793518,1.329986,102.996392
kml_36748,Unknown,RESIDENTIAL,103.791259,1.327240,340.202977
kml_36750,Unknown,RESIDENTIAL,103.776861,1.315292,398.414822
kml_36751,Unknown,RESIDENTIAL,103.782984,1.338138,262.600453
kml_36752,Unknown,RESIDENTIAL,103.773273,1.342810,121.721194
kml_36753,Unknown,RESIDENTIAL,103.783822,1.339467,280.460387
kml_36755,Unknown,RESIDENTIAL,103.766200,1.339945,60.840250
kml_36756,Unknown,RESIDENTIAL,103.769845,1.336901,75.826551
kml_36757,Unknown,RESIDENTIAL,103.792895,1.314543,429.624436
kml_36758,Unknown,RESIDENTIAL,103.793415,1.314188,361.493621
kml_36759,Unknown,RESIDENTIAL,103.794381,1.321414,234.535890
kml_36760,Unknown,RESIDENTIAL,103.789017,1.319187,363.945393
kml_36761,Unknown,RESIDENTIAL,103.770599,1.333905,92.544430
kml_36762,Unknown,RESIDENTIAL,103.772422,1.343532,76.692323
kml_36763,Unknown,RESIDENTIAL,103.769636,1.337733,104.177755
kml_36764,Unknown,RESIDENTIAL,103.800783,1.317745,476.205674
kml_36765,Unknown,RESIDENTIAL,103.805553,1.321106,231.502810
kml_36766,Unknown,RESIDENTIAL,103.799132,1.308450,540.502768
kml_36767,Unknown,RESIDENTIAL,103.789579,1.320080,299.907816
kml_36768,Unknown,RESIDENTIAL,103.808435,1.320170,290.029396
kml_36769,Unknown,RESIDENTIAL,103.783499,1.311993,95.708681
kml_36770,Unknown,RESIDENTIAL,103.812429,1.322240,521.882205
kml_36773,Unknown,RESIDENTIAL,103.773301,1.323286,26.254747
kml_36774,Unknown,RESIDENTIAL,103.773704,1.323717,49.941917
kml_36775,Unknown,RESIDENTIAL,103.767687,1.333672,128.395954
kml_36776,Unknown,RESIDENTIAL,103.769880,1.333993,64.571019
kml_36777,Unknown,RESIDENTIAL,103.765349,1.338917,178.673027
